DCTN3,9,34613542,34620520
GAPDH,12,6643093,6647540
HSPB2,11,111782966,111784817
JAGN1,3,9932238,9936033
LALBA,12,48961467,48963849
MT4,16,56598961,56602869
NOXO1,16,2028918,2034193
SFRP5,10,99526508,99531709
APEX1,14,20923350,20925931
C9orf47,9,91605778,91611055
CST5,20,23856572,23860387
FAM127B,X,134184962,134186226
FAU,11,64888100,64889945
IFNB1,9,21077104,21077962
OR2L5,1,248185250,248186188
PPM1M,3,52279809,52284613
REEP4,8,21995533,21999464
RPL8,8,146015150,146017972
SEC61B,9,101984346,101992897
TUSC2,3,50357458,50365682
VPREB1,22,22599087,22599927
WFDC13,20,44330655,44337456
ALDOC,17,26900133,26904282
APOA1,11,116706467,116708666
GPANK1,6,31629006,31634060
LGALS16,19,40146534,40151287
PRRG2,19,50083903,50094272
RPL19,17,37356536,37360980
RPS12,6,133135580,133138703
RTP4,3,187086120,187089864
ACOT1,14,74003818,74010498
CT45A1,X,134847185,134891832
FBXL8,16,67193834,67198473
KRTCAP2,1,155141884,155145951
LACRT,12,55024595,55028679
MIS12,17,5389605,5394134
VEGFB,11,64002010,64006265
ANAPC11,17,79848666,79858867
APOC3,11,116700422,116703788
CKMT1A,15,43985084,43991420
CYTL1,4,5016313,5021199
KRTAP13-3,21,31797583,31798286
NPIPB3,16,21413558,21459888
PHLDA3,1,201433511,201438365
SPAG11A,8,7705398,7726389
SRSF9,12,120899471,120907596
TPRG1L,1,3541566,3546691
CBLN3,14,24895738,24900160
FAM181B,11,82440983,82444906
HIGD1C,12,51347705,51364289
PNRC1,6,89790470,89794879
AMH,19,2249308,2252072
FAM109A,12,111798455,111806925
CSH1,17,61972269,61974021
GPX7,1,53068044,53074723
OCEL1,19,17337013,17340028
PTTG1,5,159848829,159855751
RARRES2,7,150035406,150038763
OXCT2,1,40235195,40237020
PTGDR2,11,60618413,60623444
TUSC1,9,25676387,25678438
GOLGA6L4,15,84904525,84914120
CIAO1,2,96931870,96939087
CSNK2B,6,31633013,31638120
DLX1,2,172949468,172954405
EDN2,1,41944446,41950344
EIF6,20,33866710,33872788
IFI30,19,18283972,18288927
MED18,1,28655513,28662478
MYL6,12,56551945,56557280
NGRN,15,90808891,90821373
OR1E2,17,3336164,3337135
PFN4,2,24338241,24346347
PRSS8,16,31142754,31147083
RNASEH2C,11,65482367,65488418
SFR1,10,105881816,105886143
SMIM23,5,171212876,171221602
TACO1,17,61678231,61685725
TAF11,6,34845555,34855866
TMEM138,11,61129473,61136981
TMEM187,X,153237778,153248646
AGER,6,32148745,32152101
APOF,12,56754353,56756607
B3GNT8,19,41931264,41934635
C1QTNF4,11,47611216,47616211
C7orf34,7,142636440,142637955
CAPS,19,5911718,5916219
CKLF,16,66586466,66600154
DDX3Y,Y,15016019,15032390
EGFL8,6,32132360,32136058
FAM195B,17,79780237,79791178
IQCC,1,32671262,32674288
PGAM2,7,44102326,44105186
RPL18A,19,17970685,17974962
RTP3,3,46538981,46542439
SPATA33,16,89724210,89737680
TCEAL2,X,101380660,101382683
TP53AIP1,11,128804626,128813294
ADRB3,8,37820509,37824483
C11orf52,11,111788756,111797596
CALML6,1,1846266,1848735
CHAC1,15,41245160,41248717
CLDN23,8,8559448,8561616
FABP7,6,123100620,123105219
GAMT,19,1397083,1401569
HIST1H1D,6,26234496,26235161
IFNA5,9,21304325,21305311
LCE3D,1,152551857,152552980
RAN,12,131356424,131362223
SERTAD1,19,40927499,40931932
SF3B6,2,24290454,24299313
SOX12,20,306045,310868
TAS2R3,7,141463897,141464997
C20orf24,20,35234137,35240960
CALML3,10,5565972,5568734
DTD2,14,31915242,31926716
KRTAP11-1,21,32252963,32253874
LRRC75B,22,24981588,24989175
NPRL2,3,50384761,50388522
NXNL1,19,17566234,17571763
SCRT1,8,145554228,145559943
TMEM229A,7,123670970,123673077
CENPW,6,126661320,126670021
EBLN2,3,73110810,73112488
FANCF,11,22644065,22648333
HAX1,1,154244987,154248351
LYSMD1,1,151132224,151138424
MAFF,22,38596774,38612518
OLIG3,6,137813339,137815387
RAP2B,3,152880059,152884962
SNRPE,1,203830731,203839678
RPL23,17,37004118,37010096
TAC4,17,47915671,47925379
CALY,10,135137576,135150439
THAP11,16,67875985,67878098
TNFRSF18,1,1138888,1142071
TPGS1,19,507299,519654
TMED4,7,44617493,44621886
TNFRSF6B,20,62328021,62330037
ADPRHL2,1,36554476,36559533
KRTAP5-7,11,71238313,71239720
SPDYE16,7,76163020,76169707
ZCCHC3,20,277609,280965
MTX1,1,155178490,155183615
ATXN7L3B,12,74931607,74939210
CEBPG,19,33864236,33873592
CNTD2,19,40728115,40732597
EFNA1,1,155099936,155107333
FABP3,1,31838472,31849697
HIST1H3D,6,26197068,26197478
HRASLS2,11,63320242,63330855
IZUMO3,9,24542950,24545944
NEUROG1,5,134869972,134871639
NHLH1,1,160336857,160342638
RPL9,4,39455744,39460568
RPS18,6,33239787,33244287
SLC31A2,9,115913222,115926417
C9orf173,9,140145713,140147935
CD14,5,140011313,140013286
CDPF1,22,46639908,46646576
CPLX3,15,75118888,75124143
CXCR6,3,45982425,45989845
CXorf65,X,70323739,70326638
FSTL3,19,676365,683390
GPR119,X,129518414,129519421
GPX8,5,54455946,54462899
IL5,5,131877136,131892530
INSL4,9,5231419,5235304
LSM7,19,2321516,2328619
MID1IP1,X,38660685,38665790
MRPL16,11,59573608,59578345
NKX6-2,10,134596683,134599556
NPS,10,129347633,129350903
PAQR7,1,26187701,26197744
PIN1,19,9945933,9960358
RPS19,19,42363988,42376994
S100B,21,48018875,48025121
SDF2,17,26975374,26989207
TMEM150A,2,85825671,85830319
TP53INP2,20,33292094,33301243
TSR3,16,1399241,1401912
VAMP5,2,85811531,85820535
APH1A,1,150237799,150241980
CCL8,17,32646055,32648421
CD79B,17,62006100,62009714
DHH,12,49483204,49488602
DRD4,11,637293,640706
GAR1,4,110736666,110745896
H2AFJ,12,14927317,14930936
IGFL3,19,46623328,46627931
MLN,6,33762450,33771788
PAQR4,16,3019246,3023490
PPAPDC1B,8,38120648,38126761
PRELID1,5,176730775,176733960
RHOXF1,X,119243011,119249847
SURF2,9,136223428,136228045
TMEM234,1,32680073,32687960
TOMM20L,14,58862634,58875419
ARPC5L,9,127624409,127640012
ATP6V0B,1,44440159,44443967
C17orf105,17,41857803,41864980
CCL16,17,34303529,34308532
CCL23,17,34340096,34345005
FAM84B,8,127564687,127570638
METTL7B,12,56075330,56078395
PERM1,1,910584,917473
PNMT,17,37824234,37826728
TMEM120A,7,75616155,75623977
ZCCHC13,X,73524025,73524866
ZGLP1,19,10415479,10420556
ZNF688,16,30580667,30584055
C14orf178,14,78227173,78236085
CXCL9,4,76922428,76928641
FAM122A,9,71394971,71399524
SPATA2L,16,89762751,89768113
TAF9,5,68660570,68665840
TMEM55B,14,20925878,20929771
IMP3,15,75931426,75941047
PRG2,11,57154267,57158130
PVRIG,7,99815864,99819113
DYNLT3,X,37696010,37706890
EFNA4,1,155036207,155042029
POLR2J,7,102113565,102119354
CCDC103,17,42976510,42982758
LELP1,1,153175919,153177596
FAM120AOS,9,96208776,96215874
ARL16,17,79648204,79650954
SPDYE2B,7,102290772,102301845
AKAP5,14,64932217,64941221
IGFLR1,19,36229702,36233354
MRPS18B,6,30585486,30594172
RBP5,12,7276280,7281538
RPL36A,X,100645812,100651142
THAP1,8,42691817,42698468
TIFA,4,113195698,113207059
WFDC6,20,44162835,44168134
APOBEC3C,22,39410088,39416357
ATRAID,2,27434895,27440046
BTF3,5,72794233,72801460
CD63,12,56119107,56123491
CHCHD2,7,56169262,56174269
COA5,2,99215773,99224978
ELOVL1,1,43829068,43833745
FGFBP1,4,15937192,15940363
GALR2,17,74070875,74073622
GNG5,1,84964008,84972248
HDHD3,9,116135699,116139279
HEY1,8,80676245,80680098
HOXA5,7,27180671,27183287
HOXD1,2,177053307,177055635
MAP1LC3C,1,242158792,242162375
MFAP4,17,19286755,19290553
MRGBP,20,61427805,61433090
MRPL50,9,104149915,104160896
NIP7,16,69373333,69377014
NR0B2,1,27237980,27240457
ORAI3,16,30960387,30967782
PIM3,22,50354161,50357728
POLR2D,2,128601125,128615731
PRR15L,17,46029333,46035244
RWDD2A,6,83903098,83908651
SERTAD3,19,40946751,40950612
SIRT6,19,4174106,4182601
SLC25A1,22,19163088,19166343
SOX4,6,21593000,21598850
STOML2,9,35099773,35103192
TACSTD2,1,59041095,59043445
TMEM125,1,43735665,43739673
TMUB2,17,42264338,42269099
C18orf21,18,33552046,33559249
C2orf57,2,232457612,232458994
DDIT3,12,57910371,57914300
FUT7,9,139924626,139927462
HIST1H2BG,6,26216294,26216920
KRTAP16-1,17,39463952,39465505
METTL1,12,58162254,58166576
MYD88,3,38179969,38184513
NKX2-3,10,101292690,101296281
NXT2,X,108779010,108787919
PATE1,11,125616188,125619762
QRFP,9,133768089,133772199
RCE1,11,66610306,66614017
RPUSD3,3,9879533,9886286
TOMM7,7,22852247,22862471
TSPO,22,43547520,43559248
YIPF3,6,43479565,43484728
ZNF865,19,56116771,56128635
APOM,6,31620193,31625987
FSHB,11,30252563,30256808
LY6H,8,144239331,144242128
NDUFC2,11,77779350,77791265
RXFP4,1,155911501,155912740
ACOT6,14,74077649,74086592
CALM3,19,47104331,47114050
CFAP20,16,58147492,58163354
CYBA,16,88709691,88717560
KLRC4,12,10559981,10562356
TTC9C,11,62495541,62507765
DEFB131,4,9446260,9452240
DLX2,2,172964167,172967628
DPPA5,6,74062785,74064018
MYCBP,1,39328636,39339777
MYL5,4,667369,675822
NEDD8,14,24686058,24701660
TEDDM1,1,182367252,182369751
DEFB129,20,207899,210527
DNAJC4,11,63997750,64001758
PDZK1IP1,1,47649265,47656716
PRR3,6,30524663,30531500
SDR39U1,14,24908972,24912111
SLC25A52,18,29339525,29340843
ARL11,13,50202435,50208008
FAM26F,6,116782533,116784942
RAET1L,6,150339470,150346668
RRAD,16,66955582,66959547
TMEM30B,14,61744088,61748558
WDR5B,3,122131179,122134898
PRR23A,3,138724310,138725110
ADAT3,19,1905377,1913446
COQ10A,12,56660642,56664750
SP5,2,171571861,171574588
AGAP4,10,46321042,46349323
C11orf45,11,128769460,128775930
CALCA,11,14988214,14993900
CDK5,7,150750899,150755617
CDK9,9,130547958,130553066
GATAD1,7,92076767,92088150
HTN3,4,70894130,70902255
INO80B,2,74682150,74685087
NAT8,2,73867959,73869520
NFE4,7,102613969,102629303
NUDT15,13,48611703,48621358
SLC25A22,11,790475,798333
VN1R5,1,247419374,247420445
ZNF691,1,43312244,43318148
C20orf173,20,34111014,34117481
CCDC167,6,37450696,37467698
CD151,11,832843,839831
CLEC11A,19,51226586,51228975
ETV2,19,36132647,36135773
FAM136A,2,70523107,70529222
GAL,11,68451247,68458643
GRINA,8,145064226,145067583
KRTAP13-4,21,31802548,31803344
LSM10,1,36856839,36863493
MAFB,20,39314488,39317880
MRPL46,15,89002707,89010650
OR52I1,11,4614980,4616243
PET117,20,18118517,18123813
RASL10B,17,34058668,34070540
SPINK14,5,147549296,147554961
TAS2R13,12,11060525,11062161
TAS2R8,12,10958650,10959892
TMEM102,17,7338762,7340998
TMEM136,11,120195838,120204391
C16orf93,16,30768744,30774031
DEFB115,20,29845467,29847435
FAM170B,10,50339199,50342053
GJB2,13,20761609,20767037
PBDC1,X,75392771,75398039
ROGDI,16,4846969,4852951
SERINC4,15,44086360,44092419
THTPA,14,24025197,24029480
TMEM106C,12,48357352,48362661
TMSB4X,X,12993227,12995346
ARL4A,7,12726481,12730559
CBLN1,16,49311828,49315742
FOLR2,11,71927645,71932994
GPIHBP1,8,144295068,144299044
HOXC12,12,54348618,54352740
IL36A,2,113763038,113765621
S100A7L2,1,153409534,153412425
TPD52L3,9,6328375,6331900
APITD1,1,10490500,10502866
FAM109B,22,42470255,42475445
FNDC5,1,33327869,33338083
FTHL17,X,31089358,31090170
HIST1H4I,6,27106367,27107660
LCN15,9,139654086,139660707
MFAP2,1,17300997,17307330
RLN2,9,5299868,5304969
TAS2R9,12,10961736,10962767
TM2D2,8,38846327,38854343
TMEM14A,6,52535907,52551386
ZCRB1,12,42705880,42719920
ZNF580,19,56146382,56154835
APOA1BP,1,156561554,156564091
BBC3,19,47724079,47736023
E2F4,16,67226072,67232821
KRTAP4-1,17,39340354,39341594
METTL7A,12,51317255,51326300
SYCE3,22,50989541,51001334
ANKRD2,10,99332256,99343641
MZT2B,2,130939310,130948302
NPIPB4,16,21845890,21892148
PRR36,19,7933605,7939264
VAMP3,1,7831329,7841492
CST3,20,23607343,23619110
ZNF414,19,8574562,8579048
KXD1,19,18668572,18680197
MARCKS,6,114178541,114184648
TFF2,21,43766466,43771237
VCPKMT,14,50575350,50583318
C11orf95,11,63527364,63536247
GOLGA6L1,15,23405069,23414193
NEUROG3,10,71331454,71332994
WBP1,2,74685456,74688018
NUDT10,X,51075083,51080377
TAS2R19,12,11174218,11175219
AVPI1,10,99437181,99447080
C14orf1,14,76116134,76127532
C1orf115,1,220863187,220872499
CNEP1R1,16,50058321,50070999
COPS6,7,99686577,99689823
FABP9,8,82370576,82373814
FOXC1,6,1610207,1614132
HIST1H3C,6,26045639,26046049
LLPH,12,66510335,66524548
MPZ,1,161274525,161279762
SEC61G,7,54819943,54827667
SLC25A34,1,16062900,16067891
YOD1,1,207217194,207226325
AGPAT1,6,32135989,32145873
AKIRIN1,1,39456895,39471731
ANGPTL7,1,11249398,11256038
C19orf81,19,51152702,51162567
CBR1,21,37442239,37445464
CCDC89,11,85395909,85397320
CHCHD4,3,14153577,14166370
CST2,20,23804406,23807368
DEXI,16,11022748,11036317
DNASE2,19,12986025,12992282
FGF17,8,21899909,21906320
HAND1,5,153854532,153857824
HOXD11,2,176968944,176974482
KDM4E,11,94758422,94760760
NPC2,14,74942895,74960880
PLA2G2A,1,20301924,20306909
RAB29,1,205737114,205744588
RFXAP,13,37393361,37403241
SCGB2A1,11,61976140,61981411
TMED6,16,69377151,69385712
TNFRSF17,16,12058964,12061925
ZBTB12,6,31867384,31869769
BEST4,1,45249257,45253377
C8orf33,8,146277764,146281416
CCDC24,1,44457031,44462200
GPR82,X,41583408,41589388
HOXB9,17,46698521,46703718
HOXC8,12,54402890,54406146
IL11,19,55875757,55881831
IRF7,11,612553,615999
LCN6,9,139638463,139642980
NAGS,17,42081914,42086431
PPP1R3D,20,58511723,58515352
SFTPC,8,22014426,22021992
SRM,1,11114641,11120081
SUMO3,21,46225532,46238694
TAAR9,6,132859429,132860475
TNFRSF14,1,2487078,2496821
ZNF764,16,30565085,30569819
CMTM5,14,23846017,23848981
ENY2,8,110346553,110358182
GNGT2,17,47280153,47287936
IFNA14,9,21239001,21239990
IL10,1,206940947,206945839
IL22,12,68642022,68647387
LEUTX,19,40267235,40276775
LIF,22,30636436,30642840
PNMA1,14,74178486,74181075
RLN1,9,5334969,5339873
RPL23A,17,27046411,27051377
SPR,2,73114489,73119287
ZNF32,10,44139307,44144304
CDK4,12,58141510,58149796
DCD,12,55038375,55042277
GOLGA8J,15,30375256,30385702
OGFOD2,12,123459127,123464590
OR1K1,9,125562402,125563352
OR5AN1,11,59131885,59132921
TRADD,16,67188083,67194201
TUBB2A,6,3153903,3157760
VGF,7,100805790,100808874
ACOT4,14,74058410,74063200
C1orf35,1,228288427,228293112
GMFB,14,54941202,54955914
LCE2C,1,152647771,152649050
MAGEH1,X,55478538,55479999
NOP16,5,175810941,175815976
NUDT22,11,63993413,63998158
RPL11,1,24018269,24022915
RPL7L1,6,42847356,42857663
TLCD2,17,1606084,1613732
KRTAP10-3,21,45977673,45978643
TAS2R40,7,142919130,142920172
TRMT61A,14,103995521,104003410
BRICD5,16,2259254,2261951
PCBP1,2,70314586,70316335
PHOSPHO1,17,47300724,47308128
KRTAP4-12,17,39279343,39280419
RCCD1,15,91498100,91506355
FCER1G,1,161185024,161190489
SPRR1B,1,153003678,153005376
SNRPG,2,70508494,70520903
C14orf180,14,105046021,105056852
SPATA24,5,138732252,138739777
GAGE2A,X,49354132,49361430
TMIE,3,46742823,46752376
TRIM64B,11,89602450,89609185
GATSL3,22,30681106,30685616
FOXD4L5,9,70175707,70178815
KRTAP9-4,17,39405939,39406905
MYADML2,17,79897521,79905109
NUDT11,X,51232863,51239448
C1orf123,1,53679771,53686289
CCDC124,19,18043825,18054800
CXorf67,X,51149767,51151695
DUSP7,3,52082935,52090566
EPOR,19,11487881,11495018
GLRX5,14,95999840,96011061
IL24,1,207070788,207077484
MRPL20,1,1337288,1342693
PABPN1,14,23790498,23795394
PDX1,13,28494157,28500368
PIFO,1,111888910,111895635
RABIF,1,202848085,202858263
SAPCD2,9,139956576,139965040
TOR4A,9,140172201,140177093
VMA21,X,150564987,150577836
WDR54,2,74648805,74652882
C17orf107,17,4802713,4806227
FAM9C,X,13053737,13062801
FHL3,1,38462442,38471278
HOXB8,17,46688739,46692301
MAPK11,22,50702142,50709196
MRPL44,2,224822121,224832431
MYL7,7,44178463,44180931
NGB,14,77731826,77737655
PSMD8,19,38865176,38874464
TIGD5,8,144680005,144685394
TLCD1,17,27051366,27054953
VAMP1,12,6571403,6580153
ATP6V1G1,9,117350026,117360653
C15orf53,15,38988799,38992239
CRYAA,21,44589118,44592915
DUSP12,1,161719548,161727028
FXYD3,19,35606783,35615228
M6PR,12,9092959,9102551
OTOS,2,241078443,241083979
PIANP,12,6802958,6809966
PROK1,1,110993822,110999976
PRR22,19,5782971,5784776
PRSS27,16,2762419,2770552
RAB1B,11,66036004,66044963
SLC25A11,17,4840425,4843546
STK16,2,220110177,220115059
TMEM54,1,33360195,33367039
TSSK2,22,19118321,19120136
UCN3,10,5406972,5416655
ARL14EPL,5,115387163,115395815
CD320,19,8367011,8373240
DDX28,16,68055177,68057345
GHRH,20,35879485,35890238
HHEX,10,94449708,94455403
HUS1B,6,655939,656963
KRTAP10-12,21,46117087,46117959
MLNR,13,49794474,49796513
SLC2A4RG,20,62371214,62374858
TMEM199,17,26684604,26690705
TSACC,1,156307105,156316786
C2orf66,2,197669726,197675000
CD2BP2,16,30362087,30366682
CRYBB3,22,25595817,25603330
ISG15,1,936518,949921
KRTAP10-8,21,46031996,46032871
LCN9,9,138555168,138558268
PPP1R14D,15,41107643,41120907
UTP3,4,71554196,71556268
BOD1,5,173034517,173043663
CHP2,16,23765948,23770272
GNB2,7,100271154,100276797
MED22,9,136205160,136214986
PQBP1,X,48755195,48760420
RAB41,X,69501943,69504852
ATF5,19,50431959,50437192
CTGF,6,132269316,132272513
HIST1H2AA,6,25726360,25726755
HOXD8,2,176994422,176997423
CD3D,11,118209669,118213459
PRSS42,3,46871032,46875585
STUB1,16,730224,732870
C9orf172,9,139738867,139743253
NDUFB4,3,120315156,120321347
NPW,16,2059927,2070756
P2RY4,X,69478020,69479614
NKX3-2,4,13542454,13546674
OR1D5,17,2965963,2966901
TRIM43,2,96257766,96265526
C9orf66,9,212824,215741
CBX3,7,26240782,26252976
HOXD13,2,176957619,176960666
RFPL4A,19,56270380,56274541
HRAS,11,532242,537287
AAED1,9,99401859,99417585
ACTRT3,3,169484709,169487683
BAK1,6,33540324,33548070
FUT4,11,94277006,94283064
IFIT5,10,91174343,91180758
LYRM5,12,25348150,25362579
MPLKIP,7,40165622,40174258
PAQR6,1,156213112,156217908
RPL32,3,12875984,12883087
SNX22,15,64443914,64449680
SYP,X,49044257,49056718
TIMP4,3,12194551,12200851
TREML1,6,41117080,41122075
AIP,11,67250512,67258574
B9D2,19,41860326,41870078
C21orf2,21,45748827,45759285
CCDC121,2,27848506,27851879
CCDC42B,12,113587663,113597081
DNAJB7,22,41255553,41258130
ELOVL3,10,103986085,103989346
FAM229B,6,112408802,112423993
GMPR2,14,24701628,24708448
MFSD3,8,145734457,145736596
MOSPD3,7,100209725,100213007
NDUFB1,14,92582466,92588261
NDUFS8,11,67798084,67804111
NKX6-3,8,41502697,41508188
NPM2,8,21881636,21894408
OR2AE1,7,99473610,99474680
REEP6,19,1490746,1497926
RPL7A,9,136215069,136218281
WDR83OS,19,12778885,12782170
AES,19,3052908,3063105
AP1S2,X,15843929,15873137
CRYGB,2,209007297,209010892
DBI,2,120124497,120130136
DEFB112,6,50011288,50016364
GZMM,19,544034,549924
ICT1,17,73008765,73017356
KCNE2,21,35736323,35743688
KRTAP13-1,21,31768392,31769140
LCN10,9,139632619,139637808
LRRC10,12,70002344,70004942
PIGP,21,38431470,38445470
PSMB3,17,36908989,36920484
RBBP9,20,18467184,18477887
RFK,9,79000433,79009433
S100A7,1,153430220,153433177
TCEAL4,X,102831159,102842664
TMEM139,7,142977050,142985141
TSSC4,11,2421718,2425108
USE1,19,17326155,17330638
YJEFN3,19,19639670,19648390
FAM46B,1,27331511,27339327
HMGB2,4,174252846,174256276
METTL23,17,74722912,74730018
RASSF7,11,560404,564021
ROM1,11,62379194,62382592
TSPYL1,6,116597741,116601066
ZFP36,19,39897453,39900052
BTG1,12,92534054,92539673
CDC42EP2,11,65082289,65089900
CLDN9,16,3062457,3064506
LAMTOR5,1,110943871,110950564
MYOG,1,203052260,203055164
NAT8L,4,2061239,2070816
XCL1,1,168545711,168551315
DEFA4,8,6793344,6795860
FAM209B,20,55108302,55111576
HOXB2,17,46618256,46622351
IL25,14,23842018,23845612
MAFK,7,1570350,1582679
PSMA7,20,60711791,60718496
SOWAHC,2,110371911,110376567
ASCL4,12,108168162,108170421
HES1,3,193853934,193856521
IL23A,12,56727958,56734194
PTGES3L,17,41120105,41132450
YIPF2,19,11032861,11039357
C4A,6,31949801,31970458
C7orf61,7,100054238,100061894
DUSP9,X,152907946,152916781
CRACR2B,11,826144,831991
PHOX2A,11,71950121,71956708
OR2S2,9,35957136,35958095
YIF1A,11,66052051,66056641
SLC16A8,22,38474141,38480100
PRAMEF7,1,12976430,12980302
GOLGA8H,15,30896329,30906764
VCX,X,7810303,7812184
ARHGDIA,17,79825597,79829282
DHRS13,17,27224799,27230089
ING2,4,184426147,184432249
ITPKA,15,41785591,41795749
KLHL35,11,75133438,75141674
MED8,1,43849588,43855479
NDUFA11,19,5891287,5904017
NEUROD2,17,37759789,37766030
NME6,3,48334754,48343175
NPDC1,9,139933922,139940655
RGS19,20,62704534,62711341
AMELX,X,11311533,11318881
BHLHE41,12,26272959,26278060
CLDN15,7,100875373,100882101
FAM150B,2,279558,288851
GH1,17,61994560,61996198
GPR18,13,99906968,99913998
GPR52,1,174417249,174418336
GRPEL1,4,7060633,7069924
HMG20B,19,3572775,3579086
KRTAP15-1,21,31812593,31813263
LRCOL1,12,133179736,133187129
MLLT11,1,151030234,151040973
MRPL10,17,45900638,45908900
NXF2B,X,101615316,101718195
PALM3,19,14164177,14169971
SPCS3,4,177241115,177253396
TNNI2,11,1860219,1862910
ZFAND2A,7,1191707,1200395
ZNF830,17,33288549,33290794
ADRA2C,4,3768075,3770253
ARPC5,1,183589981,183604892
C6orf15,6,31079000,31080336
CLPP,19,6361463,6368919
CST7,20,24929866,24940564
DEFB123,20,30028322,30038060
DYNLL2,17,56160776,56172897
EDDM3B,14,21236586,21239107
FKBPL,6,32096484,32098068
HIST2H2AC,1,149858525,149858914
HOXB5,17,46668619,46671323
IL17A,6,52051185,52055436
MRPS33,7,140702410,140715028
PDHB,3,58413357,58419584
PRDX2,19,12907634,12912673
PRSS46,3,46761073,46777919
RUNDC3A,17,42385781,42396039
SPEM1,17,7323679,7324951
TAS2R4,7,141478242,141480619
ACP5,19,11685475,11689823
DHPS,19,12786531,12792716
DLK2,6,43418090,43424370
FOSL1,11,65659520,65668044
KRTAP5-3,11,1628795,1629693
LDHAL6B,15,59499022,59500714
OSM,22,30658818,30662829
RGS2,1,192778169,192781413
SLC16A11,17,6944949,6947242
SYCP3,12,102122426,102133250
CCL25,19,8117651,8127534
CST4,20,23666277,23669677
DCANP1,5,134779904,134783038
KCTD17,22,37447776,37459430
LAT,16,28996147,29002104
RPL7,8,74202502,74208024
RPS2,16,2012053,2014861
TEX261,2,71213068,71222075
UBE2T,1,202300785,202311108
VPS28,8,145648984,145653946
CCR10,17,40830907,40835935
CTU1,19,51600863,51611627
EIF5A,17,7210318,7215782
FAM132B,2,239067623,239077541
LCE1F,1,152748848,152749204
NCBP2L,X,107020963,107037912
PGF,14,75408537,75422487
ZNF84,12,133613878,133639890
BTBD6,14,105714827,105717430
OR3A2,17,3181193,3182268
TBX6,16,30097114,30103208
EIF3C,16,28699879,28747051
GGTLC2,22,22986946,22990373
CCDC153,11,119060347,119067479
CTAGE6,7,143452182,143454789
NKX3-1,8,23536206,23540440
SHISA7,19,55940107,55954230
CNPY3,6,42896930,42907025
GRASP,12,52400724,52409673
CD7,17,80272744,80275478
LBX1,10,102985952,102989551
OR6B2,2,240968382,240969873
CENPV,17,16245848,16256970
BAX,19,49458072,49465055
PRAMEF19,1,13695525,13698151
KRTAP4-3,17,39323483,39324446
C1GALT1C1,X,119759648,119764005
CCL5,17,34198495,34207797
CDC20,1,43824626,43828874
FDCSP,4,71091788,71100969
HOXB4,17,46652875,46657473
ISCA1,9,88879461,88897453
KCTD6,3,58477841,58488087
OR10V1,11,59480296,59481337
RAB13,1,153954093,153958834
RASL11A,13,27844464,27847827
SIKE1,1,115312100,115323306
TFPT,19,54610320,54619055
THUMPD1,16,20744986,20753406
TMEM252,9,71151496,71155783
ZC3HAV1L,7,138710452,138720775
ANKRD66,6,46714654,46727243
ARMCX3,X,100877787,100882833
CCNG1,5,162864575,162873157
COMMD2,3,149456257,149470286
CPSF4L,17,71244588,71258491
CTLA4,2,204732509,204738683
HOXC5,12,54426637,54429142
IRG1,13,77522632,77532777
ITGB1BP2,X,70521584,70525221
MOAP1,14,93648541,93651273
MRPL9,1,151732119,151736040
OR2H2,6,29555232,29556815
PAEP,9,138453602,138458801
PIH1D2,11,111934734,111944998
RPUSD1,16,834974,838397
RSC1A1,1,15986364,15988217
SLC39A1,1,153931575,153940660
STX10,19,13254872,13261197
TAAR1,6,132966123,132967142
UQCRH,1,46769303,46782448
APOBEC4,1,183615539,183622451
C10orf99,10,85933494,85945050
CLLU1,12,92815307,92824778
COX6B1,19,36139125,36149763
EFCAB9,5,171621176,171630456
FOS,14,75745477,75748933
GPR27,3,71803201,71805647
GPR3,1,27719148,27722318
IRX3,16,54317216,54320675
JUN,1,59246460,59249999
KLK1,19,51322404,51327043
OR10A2,11,6890924,6891976
OR52B6,11,5602107,5603114
RBM3,X,48432837,48437454
RDH14,2,18735989,18741946
REXO2,11,114310108,114321001
SLC25A6,X,1505045,1511617
THEM5,1,151819739,151826173
TK1,17,76170156,76183314
TSSK3,1,32817122,32829913
UBE2C,20,44441215,44445596
ZNF22,10,45495923,45500774
B3GNT9,16,67182008,67185117
C11orf21,11,2316875,2324279
CFL2,14,35175975,35184029
COPS7A,12,6832907,6841041
EIF5AL1,10,81272357,81276196
HBD,11,5253908,5256600
HOXD9,2,176987448,176989665
KRTAP10-5,21,45999332,46000481
MRPS2,9,138391830,138396519
MYL9,20,35169887,35179850
OR7A17,19,14991238,14992264
PROCA1,17,27030215,27038872
RGS16,1,182567758,182573543
RPS5,19,58897767,58906173
TAS2R7,12,10954131,10955226
TNFSF9,19,6531010,6535939
ACRV1,11,125541417,125551018
ATP4B,13,114303119,114312501
CALM1,14,90862846,90874605
CCK,3,42299317,42307699
GTF2A2,15,59930261,59949740
LEFTY2,1,226124298,226129189
NABP2,12,56615799,56623638
TSPYL4,6,116571124,116575303
ASCL1,12,103351464,103354294
CEBPE,14,23586513,23588825
HIST1H3B,6,26031878,26032288
PITHD1,1,24104895,24114722
SIX3,2,45169037,45173216
TMEM129,4,1717679,1723085
CLC,19,40221890,40228668
ISCU,12,108956358,108963160
RPS4Y1,Y,2709527,2800041
OR9I1,11,57885972,57886916
PRR23C,3,138760944,138763734
